,country,year,co2,AverageTemperature,population,share_global_co2,AverageTemperatureUncertainty,gdp,HDI
323,Burkina Faso,1965,0.103,29.033,5174874.0,0.0,0.5720000000000001,5469261153.0,0.07
324,Burkina Faso,1970,0.143,30.583,5624592.0,0.0,0.191,6300887076.0,0.08
325,Burkina Faso,1975,0.22,29.771,6154554.0,0.0,0.33,6059268096.0,0.08
326,Burkina Faso,1980,0.432,29.635,6822837.0,0.0,0.16,7360690185.0,0.09
327,Burkina Faso,1985,0.476,30.002,7727908.0,0.0,0.547,8913468476.0,0.1
328,Burkina Faso,1990,0.583,30.053,8811033.0,0.0,0.243,10752296154.0,0.12
329,Burkina Faso,1995,0.624,30.197,10089880.0,0.0,0.299,11823049913.79,0.13
330,Burkina Faso,2000,1.03,29.581,11607951.0,0.0,0.279,14546978184.47,0.15
331,Burkina Faso,2005,1.122,29.596,13421935.0,0.0,0.229,17737646983.628,0.16
332,Burkina Faso,2007,1.591,30.682,14252029.0,0.01,0.353,18724202391.597,0.17
333,Burkina Faso,2010,2.036,30.13,15605211.0,0.01,0.236,20688341573.012,0.19
334,Burundi,1950,0.009,19.692,2308927.0,0.0,0.395,1405700590.0,0.06
335,Burundi,1955,0.008,19.788,2537150.0,0.0,0.161,1736391826.0,0.07
336,Burundi,1960,0.036,20.066,2797925.0,0.0,0.691,2063691865.0,0.09
337,Burundi,1965,0.037,19.667,3094378.0,0.0,0.5329999999999999,2228969059.0,0.09
338,Burundi,1970,0.062,19.829,3479070.0,0.0,0.419,3145068309.0,0.11
339,Burundi,1975,0.077,19.791,3700879.0,0.0,0.274,3246179964.0,0.11
340,Burundi,1980,0.147,19.961,4157296.0,0.0,0.213,4081883736.0,0.11
341,Burundi,1985,0.231,20.094,4750832.0,0.0,0.439,5124898324.0,0.13
342,Burundi,1990,0.209,20.882,5438959.0,0.0,0.373,6041848440.0,0.15
343,Burundi,1995,0.238,20.453,5987044.0,0.0,0.143,5429588417.2,0.15
344,Burundi,2000,0.271,20.521,6378871.0,0.0,0.633,4647177973.8,0.16
345,Burundi,2005,0.154,21.366,7364857.0,0.0,0.898,5144958948.3,0.16
346,Burundi,2007,0.202,19.815,7862226.0,0.0,0.629,5601360971.7,0.21
347,Burundi,2010,0.297,20.935,8675606.0,0.0,0.407,6558969110.0,0.22
348,Cambodia,1955,0.103,27.216,5045283.0,0.0,0.165,4170306322.0,0.12
349,Cambodia,1960,0.234,27.768,5722372.0,0.0,0.265,6164508610.0,0.14
350,Cambodia,1965,0.377,27.385,6467191.0,0.0,0.364,7229630190.0,0.16
351,Cambodia,1970,1.154,27.706,6996576.0,0.01,0.267,7624957421.0,0.13
352,Cambodia,1975,0.048,27.123,7524457.0,0.0,0.181,6929422900.0,0.11
353,Cambodia,1980,0.286,27.406,6693759.0,0.0,0.345,9092187720.0,0.17
354,Cambodia,1985,0.418,27.493,7714894.0,0.0,0.361,12046064800.0,0.23
355,Cambodia,1990,1.26,27.9,8975597.0,0.01,0.284,13119770664.0,0.22
356,Cambodia,1995,1.499,28.259,10656145.0,0.01,0.21,16129536660.737,0.24
357,Cambodia,2000,1.975,27.392,12155241.0,0.01,0.349,20441457984.477,0.26
358,Cambodia,2005,2.774,28.574,13273355.0,0.01,0.168,28450984911.951,0.29
359,Cambodia,2007,3.471,28.306,13679953.0,0.01,0.173,33155623330.966,0.31
360,Cambodia,2010,5.1,28.851,14312205.0,0.02,0.161,34988626236.005,0.32
361,Cameroon,1950,0.139,24.876,4307021.0,0.0,0.348,5229722370.0,0.08
362,Cameroon,1955,0.234,23.915,4707000.0,0.0,0.174,6263420064.0,0.08
363,Cameroon,1960,0.271,24.355,5176920.0,0.0,0.209,7437215760.0,0.1
364,Cameroon,1965,0.311,24.246,5773538.0,0.0,0.409,8502576684.0,0.11
365,Cameroon,1970,0.637,24.662,6519754.0,0.0,0.296,10527337145.0,0.16
366,Cameroon,1975,1.161,24.286,7451057.0,0.01,0.242,12613605810.0,0.17
367,Cameroon,1980,3.886,24.662,8621409.0,0.02,0.248,16648723400.0,0.2
368,Cameroon,1985,6.471,24.122,10070806.0,0.03,0.338,26344696620.0,0.23
369,Cameroon,1990,2.605,24.953000000000003,11780086.0,0.01,0.425,22937075350.0,0.23
370,Cameroon,1995,3.204,24.682,13599984.0,0.01,0.37,22791555536.072,0.23
371,Cameroon,2000,3.346,24.28,15513944.0,0.01,0.469,31207910102.297,0.22
372,Cameroon,2005,3.591,24.58,17733408.0,0.01,0.792,40566828123.549,0.24
373,Cameroon,2007,5.703,24.363000000000003,18730283.0,0.02,0.495,44641144909.204,0.23
374,Cameroon,2010,6.662,25.068,20341236.0,0.02,0.406,50826796951.339,0.24
375,Canada,1870,1.224,10.423,3760497.0,0.23,1.97,10216262000.0,0.21
376,Canada,1880,5.232,9.366,4326590.0,0.61,1.4409999999999998,12691680000.0,0.23
377,Canada,1890,12.414,8.439,4841246.0,0.96,1.26,18639220000.0,0.25
378,Canada,1900,20.628,9.962,5411600.0,1.06,0.934,25320480000.0,0.27
379,Canada,1913,79.282,9.237,7458989.0,2.27,0.87,55654976000.0,0.32
380,Canada,1925,75.248,9.313,9366188.0,2.03,0.5770000000000001,66059982000.0,0.37
381,Canada,1929,99.03,8.581,10034182.0,2.33,0.522,83202570000.0,0.39
382,Canada,1933,69.483,8.704,10562053.0,2.09,0.441,58656868000.0,0.38
383,Canada,1938,85.544,9.962,11149930.0,2.04,0.406,82981192000.0,0.41
384,Canada,1950,154.134,8.949,13733398.0,2.57,0.255,162840746484.0,0.47
385,Canada,1955,169.473,10.792,15673764.0,2.28,0.249,209810253632.0,0.5
386,Canada,1960,192.716,9.943,17847404.0,2.05,0.347,254857905280.0,0.53
387,Canada,1965,251.917,8.673,19627973.0,2.23,0.4320000000000001,335067010176.0,0.58
388,Canada,1970,341.177,9.824,21374326.0,2.29,0.365,417751981102.0,0.59
389,Canada,1975,396.787,10.761,23059266.0,2.33,0.21,529610734800.0,0.59
390,Canada,1980,442.847,9.305,24416885.0,2.27,0.303,634113647200.0,0.6
391,Canada,1985,421.719,9.324,25744807.0,2.08,0.273,727013340000.0,0.66
392,Canada,1990,458.007,9.739,27541323.0,2.01,0.422,835996829200.0,0.71
393,Canada,1995,490.951,11.296,29164153.0,2.09,0.222,922093216717.069,0.78
394,Canada,2000,566.552,8.958,30588379.0,2.25,0.178,1138677097834.55,0.75
395,Canada,2005,575.852,10.221,32164313.0,1.95,0.174,1311262890640.62,0.82
396,Canada,2007,594.665,10.084,32930795.0,1.89,0.196,1381196153981.96,0.83
397,Canada,2010,558.804,10.131,34147566.0,1.68,0.168,1407421802731.34,0.85
398,Cape Verde,1950,0.103,24.532,178064.0,0.0,0.242,146876000.0,0.11
399,Cape Verde,1955,0.022,24.763,197193.0,0.0,0.241,174746000.0,0.12
400,Cape Verde,1960,0.022,24.108,201770.0,0.0,0.355,223595000.0,0.14
401,Cape Verde,1965,0.026,24.151,230421.0,0.0,0.474,298352000.0,0.16
402,Cape Verde,1970,0.037,24.748,268633.0,0.0,0.42,372565000.0,0.19
403,Cape Verde,1975,0.077,24.263,270240.0,0.0,1.171,346360000.0,0.21
404,Cape Verde,1980,0.121,25.094,283848.0,0.0,1.534,400192000.0,0.23
405,Cape Verde,1985,0.084,24.84,311668.0,0.0,1.24,552214000.0,0.26
406,Cape Verde,1990,0.095,24.915,337953.0,0.0,0.501,668100000.0,0.29
407,Cape Verde,1995,0.121,25.548,386288.0,0.0,0.352,941287732.0,0.34
408,Cape Verde,2000,0.216,24.818,428178.0,0.0,1.002,1540942324.0,0.38
409,Cape Verde,2005,0.44,25.707,463034.0,0.0,0.53,2194575610.2,0.39
410,Cape Verde,2007,0.506,25.031,475067.0,0.0,0.716,2720555245.8,0.42
411,Cape Verde,2010,0.557,25.782,492644.0,0.0,0.419,3071163581.8,0.43
412,Central African Republic,1960,0.088,25.388,1501668.0,0.0,0.311,2298789000.0,0.1
413,Central African Republic,1965,0.088,25.222,1639706.0,0.0,0.256,2386648000.0,0.11
414,Central African Republic,1970,0.209,25.707,1811157.0,0.0,0.284,2773212000.0,0.12
415,Central African Republic,1975,0.103,25.33,1958367.0,0.0,0.272,2722734000.0,0.13
416,Central African Republic,1980,0.106,25.631,2199359.0,0.0,0.383,2898666000.0,0.15
417,Central African Republic,1985,0.161,25.06,2542170.0,0.0,0.46,3115672000.0,0.15
418,Central African Republic,1990,0.183,25.806,2806740.0,0.0,0.472,3155955000.0,0.16
419,Central African Republic,1995,0.209,25.992,3222662.0,0.0,0.261,3468004590.4,0.15
420,Central African Republic,2000,0.234,25.498,3640421.0,0.0,0.211,3836505876.0,0.16
421,Central African Republic,2005,0.216,25.164,4038380.0,0.0,1.112,3745738903.1,0.16
422,Central African Republic,2007,0.231,25.459,4198004.0,0.0,0.331,4078141395.2,0.16
423,Central African Republic,2010,0.169,25.895,4386765.0,0.0,0.898,4410453888.0,0.16
424,Chad,1960,0.055,31.38,3001604.0,0.0,0.296,2963203122.0,0.06
425,Chad,1965,0.106,30.326,3309583.0,0.0,0.445,3053546760.0,0.08
426,Chad,1970,0.125,31.117,3643608.0,0.0,0.418,3279969440.0,0.08
427,Chad,1975,0.183,30.944000000000003,4088568.0,0.0,0.318,3945146072.0,0.09
428,Chad,1980,0.209,31.022,4514427.0,0.0,0.46,2636553953.0,0.1
429,Chad,1985,0.18,31.292,5095400.0,0.0,0.407,3252398964.0,0.12
430,Chad,1990,0.377,31.286,5963250.0,0.0,0.625,4042256412.0,0.13
431,Chad,1995,0.421,32.302,7010159.0,0.0,0.439,4614552928.152,0.14
432,Chad,2000,0.487,31.079,8355654.0,0.0,0.64,5599909264.45,0.13
433,Chad,2005,0.766,30.91,10096630.0,0.0,0.62,12146548990.986,0.15
434,Chad,2007,0.854,31.299,10818031.0,0.0,0.442,14704552496.078,0.16
435,Chad,2010,0.997,32.187,11952134.0,0.0,0.352,19870311531.316,0.18
436,Chile,1900,0.85,5.556,3135464.0,0.04,0.7140000000000001,10019174000.0,0.11
437,Chile,1913,3.356,5.465,3695132.0,0.1,0.608,16592316000.0,0.15
438,Chile,1925,3.8,4.816,4307491.0,0.1,0.4,19464910000.0,0.17
439,Chile,1929,4.015,5.121,4551838.0,0.09,0.458,23863158000.0,0.18
440,Chile,1933,4.092,5.134,4852864.0,0.12,0.397,16183314000.0,0.18
441,Chile,1938,5.527,5.265,5283491.0,0.13,0.277,24716250000.0,0.2
442,Chile,1950,8.451,5.345,6598518.0,0.14,0.248,35814098040.0,0.28
443,Chile,1955,11.597,4.688,7322655.0,0.16,0.306,42759068729.0,0.3
444,Chile,1960,13.476,5.3260000000000005,8132988.0,0.14,0.332,51436251569.0,0.32
445,Chile,1965,17.747,7.187,8989607.0,0.16,0.407,61339719600.0,0.35
446,Chile,1970,24.636,5.273,9783134.0,0.17,0.36,76775332810.0,0.38
447,Chile,1975,22.945,6.132999999999999,10592310.0,0.13,0.343,69003129202.0,0.41
448,Chile,1980,25.094,5.643,11419350.0,0.13,0.129,100109711232.0,0.44
449,Chile,1985,21.284,6.559,12257238.0,0.1,0.352,96833632000.0,0.45
450,Chile,1990,32.891,5.651,13274617.0,0.14,0.307,133955187000.0,0.48
451,Chile,1995,41.072,5.64,14380864.0,0.18,0.365,196500487190.899,0.53
452,Chile,2000,58.096,5.482,15342350.0,0.23,0.261,232506467243.258,0.57
453,Chile,2005,60.926,5.452000000000001,16182713.0,0.21,0.352,276230016606.701,0.61
454,Chile,2007,70.683,4.987,16530201.0,0.22,0.476,304165381794.897,0.66
455,Chile,2010,71.311,5.652,17062531.0,0.21,0.243,321390907905.619,0.65
456,China,1900,,17.329,401579661.0,,1.117,388800000000.0,0.04
457,China,1913,10.758,17.214000000000002,439199283.0,0.31,0.461,430582900000.0,0.04
458,China,1925,33.221,17.974,482775710.0,0.89,0.47,,0.05
459,China,1929,35.804,17.768,489891377.0,0.84,0.352,488734819000.0,0.07
460,China,1933,42.194,17.993,500193876.0,1.27,0.481,461500000000.0,0.08
461,China,1938,55.303,17.262,515194677.0,1.32,0.266,514876008000.0,0.09
462,China,1950,78.835,17.358999999999998,554419269.0,1.31,0.193,436905185000.0,0.12
463,China,1955,190.521,17.75,612241552.0,2.56,0.23,681084945000.0,0.16
464,China,1960,798.8,17.832,660408054.0,8.51,0.259,705092990000.0,0.15
465,China,1965,500.286,17.677,724218970.0,4.42,0.463,896126805000.0,0.23
466,China,1970,807.953,17.249000000000002,827601385.0,5.42,0.287,1144004370000.0,0.25
467,China,1975,1183.215,17.979,926240889.0,6.94,0.206,1460733630000.0,0.28
468,China,1980,1494.496,18.004,1000089228.0,7.67,0.216,1893783550000.0,0.29
469,China,1985,1998.083,17.567999999999998,1075589363.0,9.83,0.315,2752673760000.0,0.3
470,China,1990,2484.855,18.192,1176883681.0,10.92,0.228,3385121670000.0,0.31
471,China,1995,3357.909,18.426,1240920539.0,14.32,0.176,4810000052949.3,0.35
472,China,2000,3439.152,18.493,1290550767.0,13.63,0.248,5952682333616.4,0.39
473,China,2005,5876.555,19.03,1330776380.0,19.85,0.198,8602939916574.9,0.42
474,China,2007,6978.612,18.807,1345993891.0,22.16,0.153,10358205936544.4,0.46
475,China,2010,8616.653,18.649,1368810604.0,25.84,0.179,12858807596962.2,0.48
476,Colombia,1925,0.443,24.176,7209577.0,0.01,0.232,14122000000.0,0.12
477,Colombia,1929,1.29,24.239,7926695.0,0.03,0.203,18762579000.0,0.13
478,Colombia,1933,0.535,24.003,8502496.0,0.02,0.338,20617314000.0,0.13
479,Colombia,1938,3.004,24.367,9154356.0,0.07,0.411,25566476000.0,0.14
480,Colombia,1950,7.498,24.087,11981576.0,0.12,0.359,39782570256.0,0.2
481,Colombia,1955,11.944,24.306,13774999.0,0.16,0.27,51404936115.0,0.23
482,Colombia,1960,16.39,24.599,16057714.0,0.17,0.332,63491853460.0,0.24
483,Colombia,1965,22.859,24.613000000000003,18725242.0,0.2,0.435,79917506050.0,0.27
484,Colombia,1970,28.37,24.614,21480064.0,0.19,0.268,105691073256.0,0.31
485,Colombia,1975,35.809,24.379,24065502.0,0.21,0.253,139249500000.0,0.33
486,Colombia,1980,44.174,25.182,26900508.0,0.23,0.264,180717966000.0,0.36
487,Colombia,1985,48.079,24.501,29951194.0,0.24,0.286,202554132000.0,0.37
488,Colombia,1990,56.898,25.067,33102569.0,0.25,0.39,253538201000.0,0.39
489,Colombia,1995,58.775,25.032,36421438.0,0.25,0.2,316298604764.87,0.42
490,Colombia,2000,56.259,24.891,39629965.0,0.22,0.278,330667819568.549,0.45
491,Colombia,2005,60.06,25.492,42647731.0,0.2,0.324,394523859368.372,0.48
492,Colombia,2007,60.179,25.088,43737512.0,0.19,0.328,449786944478.749,0.5
493,Colombia,2010,76.278,25.267,45222699.0,0.23,0.32,491900631235.868,0.53
494,Comoros,1980,0.048,24.754,307831.0,0.0,0.199,362100000.0,0.19
495,Comoros,1985,0.048,24.62,355337.0,0.0,0.556,445046000.0,0.2
496,Comoros,1990,0.066,25.158,411598.0,0.0,0.417,469560000.0,0.2
497,Comoros,1995,0.077,25.075,475394.0,0.0,0.381,563630474.4,0.22
498,Comoros,2000,0.103,24.905,542358.0,0.0,0.468,656399308.0,0.24
499,Comoros,2005,0.143,25.856,611625.0,0.0,0.271,788522814.1,0.25
500,Comoros,2007,0.106,25.594,641624.0,0.0,0.413,908328188.7,0.26
501,Comoros,2010,0.161,26.26,689696.0,0.0,0.325,1011389054.4,0.28
502,Congo,1960,0.224,24.059,1018254.0,0.0,0.325,2003425786.0,0.13
503,Congo,1965,0.245,24.255,1155389.0,0.0,0.474,2358845705.0,0.15
504,Congo,1970,0.572,24.086,1326894.0,0.0,0.285,3048689568.0,0.19
505,Congo,1975,1.099,24.099,1536658.0,0.01,0.278,3990269250.0,0.21
506,Congo,1980,0.406,24.028,1777932.0,0.0,0.325,5148435600.0,0.29
507,Congo,1985,1.275,23.963,2054308.0,0.01,0.236,8706874260.0,0.32
508,Congo,1990,1.008,24.342,2356740.0,0.0,0.295,8597207794.0,0.32
509,Congo,1995,1.186,24.463,2707532.0,0.01,0.284,9864780473.151,0.3
510,Congo,2000,0.565,24.276,3127420.0,0.0,0.299,12472091751.101,0.27
511,Congo,2005,0.996,24.187,3622775.0,0.0,0.438,17078566571.924,0.29
512,Congo,2007,1.211,24.372,3876123.0,0.0,0.361,18699021910.09,0.28
513,Congo,2010,1.962,25.143,4273738.0,0.01,0.6829999999999999,24809039472.25,0.29
514,Costa Rica,1950,0.286,25.549,945683.0,0.0,0.244,2712786678.0,0.26
515,Costa Rica,1955,0.348,26.049,1110088.0,0.0,0.6609999999999999,4045617222.0,0.29
516,Costa Rica,1960,0.491,25.957,1330787.0,0.01,0.341,5401439216.0,0.31
517,Costa Rica,1965,0.846,26.181,1592834.0,0.01,0.65,7412735715.0,0.35
518,Costa Rica,1970,1.249,26.184,1847394.0,0.01,0.89,10385369632.0,0.38
519,Costa Rica,1975,2.036,25.957,2094186.0,0.01,0.343,13955001060.0,0.41
520,Costa Rica,1980,2.448,26.478,2389973.0,0.01,0.26,17997542672.0,0.44
521,Costa Rica,1985,2.242,26.21,2736719.0,0.01,0.287,18289863744.0,0.44
522,Costa Rica,1990,2.913,26.668000000000003,3119436.0,0.01,0.381,22906633225.0,0.47
523,Costa Rica,1995,4.801,26.392,3545524.0,0.02,0.622,29581651234.847,0.5
524,Costa Rica,2000,5.394,26.1,3962369.0,0.02,0.272,36231461149.274,0.52
525,Costa Rica,2005,6.723,26.559,4285504.0,0.02,0.331,43440770396.495,0.57
526,Costa Rica,2007,7.961,26.749,4404626.0,0.03,0.365,50239515658.173,0.58
527,Costa Rica,2010,7.493,26.435,4577371.0,0.02,0.385,54407369688.152,0.62
528,Croatia,1980,16.358,18.55,4598125.0,0.08,0.339,62207919000.0,0.47
529,Croatia,1985,18.854,18.135,4716123.0,0.09,0.275,62708913558.0,0.48
530,Croatia,1990,22.978,19.558,4776370.0,0.1,0.416,58374076956.0,0.48
531,Croatia,1995,16.816,18.761,4616763.0,0.07,0.182,44384567029.695,0.49
532,Croatia,2000,19.661,21.831,4428075.0,0.08,0.413,54951509725.248,0.52
533,Croatia,2005,23.346,20.305,4378066.0,0.08,0.299,71536391450.689,0.56
534,Croatia,2007,24.866,22.177,4362427.0,0.08,0.247,81332861352.017,0.59
535,Croatia,2010,21.019,20.591,4328163.0,0.06,0.252,79107173392.18,0.6
536,Cuba,1950,5.605,27.084,5919989.0,0.09,0.227,15260830000.0,0.28
537,Cuba,1955,6.777,27.039,6539463.0,0.09,0.343,16833078000.0,0.29
538,Cuba,1960,13.687,27.035,7141241.0,0.15,0.339,21038838000.0,0.33
539,Cuba,1965,14.594,26.719,7958171.0,0.13,0.461,24117280000.0,0.36
540,Cuba,1970,18.654,27.239,8712535.0,0.13,0.342,25423968000.0,0.39
541,Cuba,1975,27.039,27.5,9446441.0,0.16,0.277,34668371000.0,0.42
542,Cuba,1980,31.374,27.659,9849457.0,0.16,0.28,39614688000.0,0.47
543,Cuba,1985,32.556,27.673,10097910.0,0.16,0.358,51630080000.0,0.48
544,Cuba,1990,29.648,27.558000000000003,10596986.0,0.13,0.318,49943661000.0,0.48
545,Cuba,1995,22.835,27.783,10888246.0,0.1,0.317,31242330473.3,0.47
546,Cuba,2000,25.775,27.52,11126423.0,0.1,0.472,44692111865.3,0.51
547,Cuba,2005,24.442,27.984,11261586.0,0.08,0.239,53114042588.4,0.56
548,Cuba,2007,24.24,27.583,11251117.0,0.08,0.319,63463485946.3,0.69
549,Cuba,2010,34.2,28.743,11225833.0,0.1,0.282,74083582537.2,0.73
550,Cyprus,1950,0.267,23.962,494018.0,0.0,0.315,1425190000.0,0.29
551,Cyprus,1955,0.451,25.596,529970.0,0.01,0.172,1780800000.0,0.33
552,Cyprus,1960,0.886,24.048,572933.0,0.01,0.305,2003208000.0,0.36
553,Cyprus,1965,1.15,25.11,580972.0,0.01,0.535,2850610000.0,0.37
554,Cyprus,1970,1.703,24.096,613618.0,0.01,0.308,4050214000.0,0.38
555,Cyprus,1975,1.991,23.994,649753.0,0.01,0.532,3374844000.0,0.4
556,Cyprus,1980,3.261,23.925,685408.0,0.02,0.4920000000000001,5774561000.0,0.43
557,Cyprus,1985,3.145,24.138,703694.0,0.02,0.288,7589592500.0,0.45
558,Cyprus,1990,4.652,24.006,766616.0,0.02,0.365,10601790440.0,0.49
559,Cyprus,1995,5.872,25.431,855391.0,0.03,0.238,14339872798.117,0.54
560,Cyprus,2000,7.12,25.79,943288.0,0.03,0.271,18206158458.856,0.59
561,Cyprus,2005,7.955,24.556,1027656.0,0.03,0.24,22703857566.957,0.62
562,Cyprus,2007,8.502,25.869,1063708.0,0.03,0.203,25336385044.857,0.64
563,Cyprus,2010,8.1,25.214,1112617.0,0.02,0.209,26927025725.902,0.66
564,Denmark,1870,1.143,-4.92,1887969.0,0.21,2.076,6028384000.0,0.24
565,Denmark,1880,1.861,-4.23,2082691.0,0.22,1.62,7233556000.0,0.24
566,Denmark,1890,2.869,-4.62,2298166.0,0.22,1.581,9226468000.0,0.27
567,Denmark,1900,5.148,-2.806,2565597.0,0.26,1.47,12315849000.0,0.31
568,Denmark,1913,9.526,-3.917,2990457.0,0.27,1.223,18601988000.0,0.34
569,Denmark,1925,10.721,-3.409,3394327.0,0.29,1.062,23899650000.0,0.36
570,Denmark,1929,15.125,-3.79,3515938.0,0.36,1.217,28457102000.0,0.38
571,Denmark,1933,13.371,-4.23,3632598.0,0.4,0.871,30640722000.0,0.39
572,Denmark,1938,14.631,-3.859,3778382.0,0.35,1.137,34691745000.0,0.4
573,Denmark,1950,21.988,-3.022,4268281.0,0.37,0.574,47267157000.0,0.44
574,Denmark,1955,27.065,-4.021999999999999,4440779.0,0.36,0.535,52326932000.0,0.47
575,Denmark,1960,29.75,-3.804,4581099.0,0.32,0.523,64344726000.0,0.49
576,Denmark,1965,44.293,-5.134,4760461.0,0.39,0.984,83071667900.0,0.5
577,Denmark,1970,62.039,-5.492999999999999,4931239.0,0.42,0.746,99664395297.0,0.55
578,Denmark,1975,55.745,-4.776,5062731.0,0.33,0.7140000000000001,109859702032.0,0.56
579,Denmark,1980,60.348,-4.726999999999999,5123945.0,0.31,0.701,124346111344.0,0.59
580,Denmark,1985,60.065,-3.478,5114250.0,0.3,0.959,141700377610.0,0.6
581,Denmark,1990,53.573,-2.434,5141117.0,0.24,0.423,151205739048.0,0.61
582,Denmark,1995,61.602,-3.279,5232709.0,0.26,0.376,174565622457.151,0.63
583,Denmark,2000,54.292,-3.236,5341192.0,0.22,1.181,208358712201.749,0.69
584,Denmark,2005,51.506,-2.679,5421701.0,0.17,0.4270000000000001,229050958246.589,0.78
585,Denmark,2007,54.656,-2.681,5469920.0,0.17,0.767,242933470571.605,0.79
586,Denmark,2010,49.171,-2.889,5554849.0,0.15,0.426,238176024487.631,0.8
587,Djibouti,1950,0.011,31.595,62000.0,0.0,0.391,273261000.0,0.08
588,Djibouti,1955,0.037,32.436,69593.0,0.0,0.7440000000000001,338850000.0,0.09
589,Djibouti,1960,0.04,32.144,83634.0,0.0,1.125,453657000.0,0.1
590,Djibouti,1965,0.121,32.152,114976.0,0.0,0.899,574674000.0,0.11
591,Djibouti,1970,0.139,32.66,159662.0,0.0,0.606,859320000.0,0.12
592,Djibouti,1975,0.198,32.336,224177.0,0.0,1.273,1064857000.0,0.13
593,Djibouti,1980,0.348,33.506,358960.0,0.0,0.999,1035609000.0,0.15
594,Djibouti,1985,0.359,31.622,425608.0,0.0,0.622,1100160000.0,0.16
595,Djibouti,1990,0.275,32.838,590393.0,0.0,0.659,1151692000.0,0.18
596,Djibouti,1995,0.311,32.269,630385.0,0.0,1.518,1251123071.1,0.18
597,Djibouti,2000,0.366,33.606,717577.0,0.0,0.895,1258388197.2,0.18
598,Djibouti,2005,0.414,32.964,783248.0,0.0,0.852,1416452196.6,0.2
599,Djibouti,2007,0.462,33.236,805456.0,0.0,0.466,1662836561.4,0.22
600,Djibouti,2010,0.517,33.767,840194.0,0.0,0.537,1885010115.3,0.23
601,Dominican Republic,1950,0.348,26.411,2364649.0,0.01,0.194,3851808616.0,0.16
602,Dominican Republic,1955,0.915,26.439,2781338.0,0.01,0.35,5162466702.0,0.2
603,Dominican Republic,1960,1.04,26.961,3294222.0,0.01,0.386,6705337600.0,0.23
604,Dominican Republic,1965,1.545,26.177,3877768.0,0.01,0.416,7638403167.0,0.24
605,Dominican Republic,1970,3.105,26.67,4499722.0,0.02,0.207,11003814440.0,0.27
606,Dominican Republic,1975,6.333,27.129,5144632.0,0.04,0.305,16988199135.0,0.29
607,Dominican Republic,1980,6.427,27.718000000000004,5803929.0,0.03,0.305,21539808755.0,0.32
608,Dominican Republic,1985,7.242,27.118,6464229.0,0.04,0.369,23302487000.0,0.35
609,Dominican Republic,1990,8.936,27.37,7133491.0,0.04,0.324,27899937000.0,0.37
610,Dominican Republic,1995,15.107,27.494,7819239.0,0.06,0.38,37276690006.463,0.38
611,Dominican Republic,2000,18.992,27.245,8471317.0,0.08,0.368,56344829388.496,0.41
612,Dominican Republic,2005,17.941,27.511,9097262.0,0.06,0.394,72784385289.096,0.43
613,Dominican Republic,2007,19.993,28.105,9338856.0,0.06,0.146,90411702520.898,0.45
614,Dominican Republic,2010,20.553,27.625,9695117.0,0.06,0.246,107260353760.758,0.47
615,Ecuador,1925,0.07,21.161,1924221.0,0.0,0.382,3291725000.0,0.09
616,Ecuador,1929,0.601,21.06,1995134.0,0.01,0.249,3755744000.0,0.1
617,Ecuador,1933,0.725,20.659,2154674.0,0.02,0.389,3959550000.0,0.11
618,Ecuador,1938,1.03,21.025,2426778.0,0.02,0.35,4587540000.0,0.12
619,Ecuador,1950,0.74,20.709000000000003,3470160.0,0.01,0.465,10008766350.0,0.19
620,Ecuador,1955,1.198,20.984,3956625.0,0.02,0.44,12868194251.0,0.22
621,Ecuador,1960,1.762,21.450000000000006,4543658.0,0.02,0.374,16113823444.0,0.24
622,Ecuador,1965,2.274,22.028,5243980.0,0.02,0.674,20931716110.0,0.26
623,Ecuador,1970,4.278,21.5,6069375.0,0.03,0.277,26934480610.0,0.29
624,Ecuador,1975,7.355,21.277,6994331.0,0.04,0.286,37890542772.0,0.32
625,Ecuador,1980,13.407,22.292,7989178.0,0.07,0.168,52132724418.0,0.36
626,Ecuador,1985,19.353,21.60100000000001,9066100.0,0.1,0.352,58293684512.0,0.4
627,Ecuador,1990,16.458,22.332,10230931.0,0.07,0.406,64188501956.0,0.42
628,Ecuador,1995,22.686,22.489,11455205.0,0.1,0.195,78692044637.51,0.44
629,Ecuador,2000,20.562,21.763,12681123.0,0.08,0.274,85978873242.634,0.46
630,Ecuador,2005,29.97,22.048,13825839.0,0.1,0.439,112806722592.709,0.48
631,Ecuador,2007,33.686,21.891,14296554.0,0.11,0.659,122035335616.286,0.47
632,Ecuador,2010,34.826,22.364,15011114.0,0.1,0.304,137955148257.382,0.51
633,Egypt,1913,0.04,27.669,11398913.0,0.0,0.929,20329056000.0,0.06
634,Egypt,1925,0.553,29.314,13016896.0,0.01,0.387,,0.08
635,Egypt,1929,0.923,29.357000000000006,13613985.0,0.02,0.4920000000000001,,0.08
636,Egypt,1933,0.871,30.708,14331008.0,0.03,0.645,,0.08
637,Egypt,1938,0.878,27.50500000000001,15336560.0,0.02,0.297,,0.09
638,Egypt,1950,10.233,28.84,20451988.0,0.17,0.428,30757264584.728,0.13
639,Egypt,1955,10.642,30.361,23223125.0,0.14,0.278,33660148597.0,0.14
640,Egypt,1960,16.033,29.127,26632891.0,0.17,0.416,42417643800.0,0.16
641,Egypt,1965,27.609,30.66,30433024.0,0.24,0.514,58532796232.0,0.17
